signal_id,sample_code,scs_label,Fixed_Carbon,RMS value,P2P,Dominant Frequency 1 peak,Spectral Entropy 2,Dominant Frequency 3 peak,Absorption Proxy,Dominant Frequency 2 peak,SNR_raw,Spectral Entropy 1,Spectral Entropy 3,Spectral Bandwidth 4,Spectral Centroid,Skew Value,SNR_Processed,Spectral Entropy 4,Spectral Centroid 1,Spectral Centroid 2,Spectral Bandwidth 1
Low_C14_P1_10,C14,Low,46.52,0.0022624504355961456,0.0033412057330394224,0.3828483920367534,0.834955466519487,0.6125574272588055,0.00406151720707787,0.49770290964777947,20.46757688792914,0.8977224827661779,0.7690265712848363,0.0610895772932113,5.203764653589951,2.8955201341275245,24.506884256117285,0.9388840627029448,0.30619719304498655,0.4892923365573773,0.05991801685899921
Low_C14_P2_05,C14,Low,46.52,0.002272758009799069,0.003486112627027544,0.22970903522205205,0.7663904651672916,0.6508422664624809,0.00409958030826369,0.42113323124042873,19.452945300303956,0.704777499453579,0.8338525668430922,0.06346980161368863,5.268978522537248,3.1215677439094147,22.51245396405849,0.9685239897697506,0.30100112363722287,0.48955497809723364,0.06652900779101616
Low_C14_P2_10,C14,Low,46.52,0.002250518246957895,0.003493124250930186,0.22970903522205205,0.8263780583194273,0.6508422664624809,0.00406518996245544,0.42113323124042873,19.220572090566655,0.731255563837426,0.7660180716217739,0.06556157539248934,5.2916158536844105,2.8959205681488003,20.226582237696157,0.9625646515380295,0.2980578071781462,0.49245407783023026,0.06472129467608528
Low_C14_P3_05,C14,Low,46.52,0.0022892531873087937,0.003511154140965575,0.3828483920367534,0.6170401010221265,0.6125574272588055,0.00414131616482708,0.49770290964777947,19.048281469957537,0.8504988578009051,0.8314325958293026,0.06468606816599941,5.248804910755337,3.2977299561956097,22.34414019365804,0.9445025810096712,0.31338234621060584,0.5022785958558016,0.06089051070531884
Low_C14_P3_10,C14,Low,46.52,0.0022841046108125805,0.0035058119513254596,0.3828483920367534,0.5382617082259445,0.6125574272588055,0.00410458861105129,0.49770290964777947,20.961077101012418,0.8570895972201256,0.7946267181526668,0.06536334141340096,5.231936735890735,3.047794367740159,25.56648964590519,0.955183590517944,0.3100471231783604,0.4950092343708162,0.060734110370053385
Low_C14_P4_05,C14,Low,46.52,0.0022677788906179056,0.00350547806447296,0.34456355283307805,0.8759127354003937,0.6125574272588055,0.00406385441504542,0.4594180704441041,20.93570186928172,0.8649663804536336,0.6971248427581513,0.06225507773949061,5.207082629498305,2.8051715982027106,25.610274765306972,0.9419443891799091,0.30974355538734893,0.49205965449012395,0.05895147368895762
Low_C14_P4_10,C14,Low,46.52,0.0023030970885708365,0.003439368467676527,0.34456355283307805,0.8376463533697469,0.6125574272588055,0.00409357034491855,0.4594180704441041,22.330597811264102,0.8617548047642626,0.7096542638723367,0.0668596077617189,5.1088828928985,3.1369167372725557,29.83056986560673,0.9707667553637261,0.3125986900996151,0.49139438445113276,0.05770507781243244
Low_C14_P5_05,C14,Low,46.52,0.0022898111745752285,0.0034096525378033895,0.3828483920367534,0.8279293929693273,0.6125574272588055,0.00408088264452328,0.49770290964777947,20.562964259248698,0.9156063602018751,0.9059274240424922,0.06760309943450683,5.200712154764624,3.9818716148470483,24.67684566895344,0.9659828714228327,0.3110512667203505,0.49594670814915953,0.05920283236692436
Low_C14_P5_10,C14,Low,46.52,0.0023177470667026722,0.003457732244564418,0.3828483920367534,0.7739098987779729,0.6508422664624809,0.00414766001502471,0.42113323124042873,20.299766579976023,0.9185400106263388,0.9269061263777892,0.06494386447754914,5.187334008206272,3.7924988805471904,25.637092963931924,0.9642490330695591,0.31251691135494347,0.49030745266577563,0.05883687321804307
Low_C14_P6_05,C14,Low,46.52,0.002230012041252276,0.003157234077307959,0.34456355283307805,0.7520334197223932,0.6125574272588055,0.00402779463497464,0.4594180704441041,19.875569831035595,0.8369041627306093,0.9532130057147097,0.06606905996480467,5.05836313985312,4.23221172591095,23.62335326747499,0.9689399338413899,0.312407366270267,0.5003878739884141,0.05792252936506422
Low_C14_P6_10,C14,Low,46.52,0.00229695243821875,0.003204979897216487,0.34456355283307805,0.7283699280081783,0.6125574272588055,0.00412629125646426,0.4594180704441041,20.098875222867182,0.8409542760279818,0.9162909463410311,0.06657915144363724,5.009714320068267,4.152059705155655,26.740197283105914,0.9653123647122069,0.3120130365040596,0.4979321140250332,0.057580703015252956
Low_C14_P7_05,C14,Low,46.52,0.002333911841364936,0.003125180939467273,0.3828483920367534,0.9029951048581601,0.6125574272588055,0.00409223479750853,0.49770290964777947,19.71433996738537,0.8634155401093049,0.9024473975078794,0.06616184370332748,5.247792883759542,5.205977049598311,22.00300042839199,0.9854497597135549,0.3084624426853163,0.49724855922265365,0.0612823178007921
Low_C14_P7_10,C14,Low,46.52,0.002364211481653935,0.0031702556645557397,0.3828483920367534,0.8800251107188435,0.6125574272588055,0.004184053681948,0.49770290964777947,18.165491532564644,0.8651600905064124,0.916750233899599,0.06767872850783303,5.223002021617303,5.533371914590176,20.81146029929565,0.9768571072510768,0.30951661465467417,0.49976459244621696,0.06087029669546442
Moderate_C6_P1_01,C6,Moderate,42.8,0.002244026218472741,0.00545604505681992,0.30627871362940273,0.9164981907571494,0.6125574272588055,0.00437269975361455,0.4594180704441041,25.26485103879526,0.7598873902333868,0.9002657338694567,0.06910727583667747,4.408711686991414,-7.216616896520708,27.778332315117904,0.8739548610909199,0.32099060965928355,0.4863463302966791,0.041945033910416936
Moderate_C6_P1_02,C6,Moderate,42.8,0.002210366284845355,0.00551213804804113,0.30627871362940273,0.9240468604657124,0.6125574272588055,0.00435533763728418,0.4594180704441041,26.104179644223557,0.7509301897470704,0.8687554612469888,0.06368694821706199,4.482480279655563,-7.341800189803589,29.864730218904242,0.8787734972918864,0.31516967791222067,0.48597674545875197,0.04347531859965384
Moderate_C6_P1_03,C6,Moderate,42.8,0.0022117341919326594,0.0054570467173774406,0.34456355283307805,0.8976994935225235,0.6125574272588055,0.00433931106836383,0.4594180704441041,24.471567983647446,0.6729054375646273,0.9428395604759461,0.06591009273247565,4.452171775213906,-7.347501525086511,23.953652187494065,0.8726471158523266,0.3234941999094357,0.4854555781670159,0.03758990481969963
Moderate_C6_P1_04,C6,Moderate,42.8,0.0021732971496114402,0.00552783073010897,0.30627871362940273,0.9027653777000617,0.6125574272588055,0.00429290079586533,0.4594180704441041,25.883629489229353,0.7284643995219113,0.8692720329818948,0.07038305140407054,4.558353699022816,-8.022617401271905,27.20139161162546,0.89062441896752,0.3196337379027779,0.48297619979135936,0.04077227914669689
Moderate_C6_P1_05,C6,Moderate,42.8,0.0022108281027504438,0.00551080250063111,0.30627871362940273,0.916685814017183,0.6125574272588055,0.00438705688827237,0.4594180704441041,25.11375212317575,0.8367510346914545,0.9132938864466816,0.07064407052673476,4.475126484315591,-7.139768627402286,27.219154888467386,0.8825008375631597,0.3169238594737511,0.48485116718259774,0.046179932102559426
Moderate_C6_P1_06,C6,Moderate,42.8,0.0022536216054943464,0.0055101347269260895,0.34456355283307805,0.93528692199823,0.6125574272588055,0.00439707349384758,0.4594180704441041,27.39054104255173,0.7908663000833566,0.8837593753114502,0.06604122951003866,4.42926323276776,-7.725375869634451,30.9130473609224,0.8306600080940927,0.31806772961984275,0.4870951154629172,0.04249043898345646
Moderate_C6_P1_07,C6,Moderate,42.8,0.00225902051244756,0.00550379087672846,0.30627871362940273,0.9121764541052076,0.6125574272588055,0.00441310006276793,0.4594180704441041,24.734518744721747,0.7409365805133864,0.9301893010867905,0.06784111706866662,4.447880884818325,-7.5984491092331075,26.71832200239093,0.8829239134019874,0.3187238233818108,0.4867433867451369,0.040482500543851344
Moderate_C6_P1_08,C6,Moderate,42.8,0.0022296639580633403,0.0054870965341031,0.30627871362940273,0.9108673302565466,0.6125574272588055,0.00435901039266176,0.4594180704441041,26.028670353002383,0.7744815042143693,0.8061374169973996,0.0656748368233195,4.4805455575855895,-8.031304082139604,28.924138918983424,0.8450597806857671,0.31733792810720834,0.48508609567224487,0.043897409214723127
Moderate_C6_P1_09,C6,Moderate,42.8,0.002233885125956997,0.00550546031099099,0.30627871362940273,0.8963419916348566,0.6125574272588055,0.00442845885798325,0.4594180704441041,25.646526198528584,0.7293094299286396,0.878093883974023,0.06798917236043843,4.447710626026176,-6.686149318320535,26.57361562068327,0.8605771069744707,0.31873732198972243,0.48384385166883553,0.04198659976025632
Moderate_C6_P1_10,C6,Moderate,42.8,0.002281931744673928,0.00549043540262816,0.30627871362940273,0.8915402003161798,0.6125574272588055,0.00438772466197737,0.4594180704441041,25.90649727007161,0.7565282966880961,0.8458637101162257,0.06550412120570319,4.428264777985703,-8.013246087838224,26.885170220517352,0.8568056831599818,0.3213049279052993,0.482586965150965,0.040101828038935666
Moderate_C6_P2_01,C6,Moderate,42.8,0.0023939424868976403,0.005498448687088344,0.2679938744257274,0.8492437923809214,0.7274119448698315,0.00452762325317789,0.5359877488514548,25.30129023204488,0.8006123798757355,0.9009330812993065,0.06036015943287302,4.379856569771632,-9.120447149270206,26.154267996132354,0.7533597491865487,0.2858338275765936,0.5110002645022851,0.04323109862642495
Moderate_C6_P2_02,C6,Moderate,42.8,0.0023688916348377563,0.00551147027433612,0.2679938744257274,0.8376606805679571,0.7274119448698315,0.00447754022530181,0.5359877488514548,24.33600830628373,0.741413010120061,0.8829785986951615,0.06502988704812498,4.364392957115096,-8.887002635290237,23.73227586651376,0.7753046455189458,0.28134865584034835,0.5066576940222892,0.04933039290520021
Moderate_C6_P2_03,C6,Moderate,42.8,0.0023852402675621433,0.0054987825739408495,0.2679938744257274,0.7681992903175427,0.7274119448698315,0.00451193057111005,0.5359877488514548,24.957233306060647,0.6179839835619098,0.8703116061513827,0.06314162835177037,4.397293042617125,-8.870100461024023,26.444697653681658,0.7640561010723019,0.27029722205356943,0.5168924058434937,0.04156535241965463
Moderate_C6_P2_04,C6,Moderate,42.8,0.0023791230474000994,0.005412305879141493,0.22970903522205205,0.7489797174537581,0.7274119448698315,0.00446151365638147,0.5359877488514548,23.255756475683683,0.5349488574946198,0.8618119376828266,0.0626741891657524,4.355577536000927,-8.987107977037603,22.33565769780045,0.7765267163733407,0.278110964820828,0.5112792883934406,0.05922852952632032
Moderate_C6_P2_05,C6,Moderate,42.8,0.0023332841107303404,0.00550345698987595,0.2679938744257274,0.7978686981402742,0.7274119448698315,0.00443547048188591,0.5359877488514548,24.449746900654898,0.7723082053500377,0.8735553316889949,0.06000367871697661,4.464143340921539,-9.68137173287775,24.767785646532285,0.7748568715501444,0.28633995898708114,0.5146564209407963,0.046876714074162176
